complex_id,complex_name,venues
sr:complex:47819,Guayaquil Tennis Club,"[{'id': 'sr:venue:15349', 'name': 'Court 2', 'city_name': 'Guayaquil', 'country_name': 'Ecuador', 'country_code': 'ECU', 'timezone': 'America/Guayaquil'}, {'id': 'sr:venue:26252', 'name': 'Court 3', 'city_name': 'Guayaquil', 'country_name': 'Ecuador', 'country_code': 'ECU', 'timezone': 'America/Guayaquil'}, {'id': 'sr:venue:26258', 'name': 'Court 4', 'city_name': 'Guayaquil', 'country_name': 'Ecuador', 'country_code': 'ECU', 'timezone': 'America/Guayaquil'}, {'id': 'sr:venue:39107', 'name': 'Court 5', 'city_name': 'Guayaquil', 'country_name': 'Ecuador', 'country_code': 'ECU', 'timezone': 'America/Guayaquil'}, {'id': 'sr:venue:39109', 'name': 'Court 6', 'city_name': 'Guayaquil', 'country_name': 'Ecuador', 'country_code': 'ECU', 'timezone': 'America/Guayaquil'}, {'id': 'sr:venue:44702', 'name': 'Cancha 3', 'city_name': 'Guayaquil', 'country_name': 'Ecuador', 'country_code': 'ECU', 'timezone': 'America/Guayaquil'}]"
sr:complex:47893,Palalido Allianz Cloud,"[{'id': 'sr:venue:14240', 'name': 'Centre Court', 'city_name': 'Milan', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:21760', 'name': 'Court 14', 'city_name': 'Milan', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:25368', 'name': 'Court 1', 'city_name': 'Milan', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:25370', 'name': 'Court 2', 'city_name': 'Milan', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:30841', 'name': 'Court 15', 'city_name': 'Milan', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:48601', 'name': 'Allianz Cloud Court', 'city_name': 'Milan', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}]"
sr:complex:48779,"Tennis Center, Roncaddizza",
sr:complex:48857,Complexo Municipal de Tenis da Maia,"[{'id': 'sr:venue:48953', 'name': 'Court 5', 'city_name': 'Maia', 'country_name': 'Portugal', 'country_code': 'PRT', 'timezone': 'Europe/Lisbon'}, {'id': 'sr:venue:48955', 'name': 'Center Court', 'city_name': 'Maia', 'country_name': 'Portugal', 'country_code': 'PRT', 'timezone': 'Europe/Lisbon'}, {'id': 'sr:venue:48957', 'name': 'Court 4', 'city_name': 'Maia', 'country_name': 'Portugal', 'country_code': 'PRT', 'timezone': 'Europe/Lisbon'}]"
sr:complex:49319,Stan Sheriff Center,"[{'id': 'sr:venue:19144', 'name': 'Center Court', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:19146', 'name': 'Court 1', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:19150', 'name': 'Court 6', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:25802', 'name': 'Court 2', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:25804', 'name': 'Court 3', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:25958', 'name': 'Court 4', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:31399', 'name': 'Court 5', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:31401', 'name': 'Stadium', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:31403', 'name': 'Court 10', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}, {'id': 'sr:venue:42104', 'name': 'Court 9', 'city_name': 'Honolulu', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'Pacific/Honolulu'}]"
sr:complex:49633,Bendigo Tennis Centre,"[{'id': 'sr:venue:25342', 'name': 'Court 3', 'city_name': 'Canberra', 'country_name': 'Australia', 'country_code': 'AUS', 'timezone': 'Australia/ACT'}, {'id': 'sr:venue:25344', 'name': 'Court 1', 'city_name': 'Canberra', 'country_name': 'Australia', 'country_code': 'AUS', 'timezone': 'Australia/ACT'}, {'id': 'sr:venue:28099', 'name': 'Court 13', 'city_name': 'Canberra', 'country_name': 'Australia', 'country_code': 'AUS', 'timezone': 'Australia/ACT'}, {'id': 'sr:venue:28115', 'name': 'Court 11', 'city_name': 'Canberra', 'country_name': 'Australia', 'country_code': 'AUS', 'timezone': 'Australia/ACT'}, {'id': 'sr:venue:28117', 'name': 'Court 10', 'city_name': 'Canberra', 'country_name': 'Australia', 'country_code': 'AUS', 'timezone': 'Australia/ACT'}, {'id': 'sr:venue:49653', 'name': 'Court 2', 'city_name': 'Canberra', 'country_name': 'Australia', 'country_code': 'AUS', 'timezone': 'Australia/ACT'}]"
sr:complex:49635,Complexe Tennistique Marie-Louise Lhuillier,"[{'id': 'sr:venue:10644', 'name': 'Stade Numa-Daly Magenta', 'capacity': 16000, 'city_name': 'Noumea', 'country_name': 'New Caledonia', 'map_coordinates': '-22.264971,166.468018', 'country_code': 'NCL', 'timezone': 'Pacific/Noumea'}, {'id': 'sr:venue:15483', 'name': ""Court N'godrela"", 'city_name': 'Noumea', 'country_name': 'New Caledonia', 'country_code': 'NCL', 'timezone': 'Pacific/Noumea'}, {'id': 'sr:venue:15485', 'name': 'Court Morault', 'city_name': 'Noumea', 'country_name': 'New Caledonia', 'country_code': 'NCL', 'timezone': 'Pacific/Noumea'}, {'id': 'sr:venue:15493', 'name': 'Court 7', 'city_name': 'Noumea', 'country_name': 'New Caledonia', 'country_code': 'NCL', 'timezone': 'Pacific/Noumea'}, {'id': 'sr:venue:15495', 'name': 'Court 8', 'city_name': 'Noumea', 'country_name': 'New Caledonia', 'country_code': 'NCL', 'timezone': 'Pacific/Noumea'}, {'id': 'sr:venue:81579', 'name': 'Court Hertz', 'city_name': 'Noumea', 'country_name': 'New Caledonia', 'country_code': 'NCL', 'timezone': 'Pacific/Noumea'}]"
sr:complex:49637,University of Michigan Varsity Tennis Center,
sr:complex:49803,Kooyong Lawn Tennis Club,"[{'id': 'sr:venue:49805', 'name': 'Centre Court', 'city_name': 'Melbourne', 'country_name': 'Australia', 'country_code': 'AUS', 'timezone': 'Australia/Melbourne'}]"
sr:complex:50605,Club Deportivo Universidad Catolica,"[{'id': 'sr:venue:17100', 'name': 'Cancha 1', 'city_name': 'Santiago', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}, {'id': 'sr:venue:17102', 'name': 'Cancha 2', 'city_name': 'Santiago', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}, {'id': 'sr:venue:17104', 'name': 'Court 3', 'city_name': 'Santiago', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}, {'id': 'sr:venue:26008', 'name': 'Cancha Central', 'city_name': 'Santiago', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}, {'id': 'sr:venue:50607', 'name': 'San Carlos De Apoquindo', 'capacity': 3500, 'city_name': 'Santiago', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}, {'id': 'sr:venue:76925', 'name': 'Court Jaime Fillol', 'city_name': 'Santiago', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}]"
sr:complex:50709,Cleveland Racquet Club,"[{'id': 'sr:venue:38061', 'name': 'Court 4', 'capacity': 1, 'city_name': 'Cleveland, OH', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:76147', 'name': 'Stadium', 'city_name': 'Cleveland, OH', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}]"
sr:complex:50973,Tennis Club Cagliari,"[{'id': 'sr:venue:57820', 'name': 'Campo Centrale', 'capacity': 1, 'city_name': 'Cagliari', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:57822', 'name': 'Campo 14', 'capacity': 1, 'city_name': 'Cagliari', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:57824', 'name': 'Campo 2', 'capacity': 1, 'city_name': 'Cagliari', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}]"
sr:complex:51589,Palais Des Sports De Gerland,
sr:complex:51745,Pakistan Sports Complex,
sr:complex:51757,Club de Tenis Santa Cruz,"[{'id': 'sr:venue:23922', 'name': 'Cancha 1', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:23928', 'name': 'Cancha 2', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:23934', 'name': 'Court 5', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:34170', 'name': 'Court 4', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:34448', 'name': 'Cancha 3', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:34450', 'name': 'Cancha 6', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:34456', 'name': 'Cancha 7', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:34458', 'name': 'Cancha 5', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}, {'id': 'sr:venue:67281', 'name': 'Cancha Central', 'city_name': 'Santa Cruz de la Sierra', 'country_name': 'Bolivia', 'country_code': 'BOL', 'timezone': 'America/La_Paz'}]"
sr:complex:51761,Club Megasaray Tennis Centre,
sr:complex:51775,Automobile and Touring Club of Lebanon,
sr:complex:51779,Club Lawn Tennis de la Exposicion,
sr:complex:51783,Oslo Tennis Arena,
sr:complex:51785,Siauliai Tennis Academy,
sr:complex:51791,Club Internacional de Tenis,"[{'id': 'sr:venue:77117', 'name': 'Cancha Central', 'city_name': 'Asuncion', 'country_name': 'Paraguay', 'country_code': 'PRY', 'timezone': 'America/Asuncion'}, {'id': 'sr:venue:77119', 'name': 'Cancha 3', 'city_name': 'Asuncion', 'country_name': 'Paraguay', 'country_code': 'PRY', 'timezone': 'America/Asuncion'}, {'id': 'sr:venue:77121', 'name': 'Cancha 4', 'city_name': 'Asuncion', 'country_name': 'Paraguay', 'country_code': 'PRY', 'timezone': 'America/Asuncion'}]"
sr:complex:51795,Federacion Nacional De Tenis,
sr:complex:51797,Costa Rica Country Club,
sr:complex:51805,Alex Metreveli Tennis Club,
sr:complex:52275,TK As Timok,"[{'id': 'sr:venue:52277', 'name': 'Centralni Teren', 'city_name': 'Zajecar', 'country_name': 'Serbia', 'country_code': 'SRB', 'timezone': 'Europe/Belgrade'}, {'id': 'sr:venue:52279', 'name': 'Teren 6', 'city_name': 'Zajecar', 'country_name': 'Serbia', 'country_code': 'SRB', 'timezone': 'Europe/Belgrade'}, {'id': 'sr:venue:52281', 'name': 'Teren 7', 'city_name': 'Zajecar', 'country_name': 'Serbia', 'country_code': 'SRB', 'timezone': 'Europe/Belgrade'}, {'id': 'sr:venue:52283', 'name': 'Teren 8', 'city_name': 'Zajecar', 'country_name': 'Serbia', 'country_code': 'SRB', 'timezone': 'Europe/Belgrade'}, {'id': 'sr:venue:52285', 'name': 'Teren 9', 'city_name': 'Zajecar', 'country_name': 'Serbia', 'country_code': 'SRB', 'timezone': 'Europe/Belgrade'}, {'id': 'sr:venue:52287', 'name': 'Teren 10', 'city_name': 'Zajecar', 'country_name': 'Serbia', 'country_code': 'SRB', 'timezone': 'Europe/Belgrade'}]"
sr:complex:52289,TK Magnet,
sr:complex:52527,COMUNIDAD VALENCIANA,"[{'id': 'sr:venue:35740', 'name': 'Pista 12', 'city_name': 'Castellon', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:35744', 'name': 'Pista 13', 'city_name': 'Castellon', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:35758', 'name': 'Pista 11', 'city_name': 'Castellon', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}, {'id': 'sr:venue:35798', 'name': 'Pista 14', 'city_name': 'Castellon', 'country_name': 'Spain', 'country_code': 'ESP', 'timezone': 'Europe/Madrid'}]"
sr:complex:52537,Sparta Prague Tennis Complex,"[{'id': 'sr:venue:29542', 'name': 'Court 9', 'city_name': 'Prague', 'country_name': 'Czechia', 'country_code': 'CZE', 'timezone': 'Europe/Prague'}]"
sr:complex:52559,National Tennis Centre,"[{'id': 'sr:venue:44018', 'name': 'Court 1', 'city_name': 'Roehampton', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}, {'id': 'sr:venue:52561', 'name': 'Center Court', 'city_name': 'Roehampton', 'country_name': 'England', 'country_code': 'ENG', 'timezone': 'Europe/London'}]"
sr:complex:52665,TOP SEED TENNIS CLUB,"[{'id': 'sr:venue:14636', 'name': 'Court 3', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:22164', 'name': 'Court 2', 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}, {'id': 'sr:venue:52697', 'name': 'Center Court', 'capacity': 1, 'city_name': 'Lexington', 'country_name': 'USA', 'country_code': 'USA', 'timezone': 'America/New_York'}]"
sr:complex:53263,Henan Provincial Sports Centre Stadium,"[{'id': 'sr:venue:19899', 'name': 'Court 1', 'city_name': 'Zhengzhou', 'country_name': 'China', 'country_code': 'CHN', 'timezone': 'Asia/Shanghai'}, {'id': 'sr:venue:19901', 'name': 'Court 2', 'city_name': 'Zhengzhou', 'country_name': 'China', 'country_code': 'CHN', 'timezone': 'Asia/Shanghai'}, {'id': 'sr:venue:74488', 'name': 'Center Court', 'city_name': 'Zhengzhou', 'country_name': 'China', 'country_code': 'CHN', 'timezone': 'Asia/Shanghai'}, {'id': 'sr:venue:74490', 'name': 'Grandstand', 'city_name': 'Zhengzhou', 'country_name': 'China', 'country_code': 'CHN', 'timezone': 'Asia/Shanghai'}]"
sr:complex:53979,TC Bad Homburg,"[{'id': 'sr:venue:58784', 'name': 'Centre Court', 'capacity': 1, 'city_name': 'Bad Homburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:58800', 'name': 'Court 1', 'capacity': 1, 'city_name': 'Bad Homburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}, {'id': 'sr:venue:58802', 'name': 'Court 2', 'capacity': 1, 'city_name': 'Bad Homburg', 'country_name': 'Germany', 'country_code': 'DEU', 'timezone': 'Europe/Berlin'}]"
sr:complex:54105,Foro Italico,"[{'id': 'sr:venue:1758', 'name': 'Court 3', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:1759', 'name': 'Court 4', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:1760', 'name': 'Court 5', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:1761', 'name': 'Court 6', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:1762', 'name': 'Center Court', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:1764', 'name': 'Pietrangeli', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:2356', 'name': 'Court 1', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:2357', 'name': 'Court 2', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:2358', 'name': 'Court 10', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:14060', 'name': 'Grand Stand Arena', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:71013', 'name': 'Court 12', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:71015', 'name': 'Court 13', 'city_name': 'Rome', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}]"
sr:complex:55029,Forte Village Resort,"[{'id': 'sr:venue:55023', 'name': 'Forte Village Court', 'capacity': 1, 'city_name': 'Sardinia', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:55025', 'name': 'Sardegna Court', 'capacity': 1, 'city_name': 'Sardinia', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:55027', 'name': 'Court 5', 'capacity': 1, 'city_name': 'Sardinia', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}]"
sr:complex:56886,Limak Arcadia Sport Resort,"[{'id': 'sr:venue:56908', 'name': 'Court 2', 'city_name': 'Antalya', 'country_name': 'Turkiye', 'country_code': 'TUR', 'timezone': 'Europe/Istanbul'}]"
sr:complex:56888,Zayed Sports City International Tennis Centre,"[{'id': 'sr:venue:15433', 'name': 'Center Court', 'city_name': 'Abu Dhabi', 'country_name': 'United Arab Emirates', 'country_code': 'ARE', 'timezone': 'Asia/Dubai'}, {'id': 'sr:venue:49315', 'name': 'Stadium Court', 'city_name': 'Abu Dhabi', 'country_name': 'United Arab Emirates', 'country_code': 'ARE', 'timezone': 'Asia/Dubai'}, {'id': 'sr:venue:56896', 'name': 'Court 1', 'city_name': 'Abu Dhabi', 'country_name': 'United Arab Emirates', 'country_code': 'ARE', 'timezone': 'Asia/Dubai'}, {'id': 'sr:venue:56898', 'name': 'Court 2', 'city_name': 'Abu Dhabi', 'country_name': 'United Arab Emirates', 'country_code': 'ARE', 'timezone': 'Asia/Dubai'}, {'id': 'sr:venue:56900', 'name': 'Court 3', 'city_name': 'Abu Dhabi', 'country_name': 'United Arab Emirates', 'country_code': 'ARE', 'timezone': 'Asia/Dubai'}, {'id': 'sr:venue:56902', 'name': 'Court 4', 'city_name': 'Abu Dhabi', 'country_name': 'United Arab Emirates', 'country_code': 'ARE', 'timezone': 'Asia/Dubai'}, {'id': 'sr:venue:76201', 'name': 'ADCB Court 1', 'city_name': 'Abu Dhabi', 'country_name': 'United Arab Emirates', 'country_code': 'ARE', 'timezone': 'Asia/Dubai'}]"
sr:complex:57152,North-West University Tennis Complex,"[{'id': 'sr:venue:51685', 'name': 'Court 10', 'city_name': 'Potchefstroom', 'country_name': 'South Africa', 'country_code': 'ZAF', 'timezone': 'Africa/Johannesburg'}, {'id': 'sr:venue:51695', 'name': 'Court 1', 'city_name': 'Potchefstroom', 'country_name': 'South Africa', 'country_code': 'ZAF', 'timezone': 'Africa/Johannesburg'}, {'id': 'sr:venue:51941', 'name': 'Court 8', 'city_name': 'Potchefstroom', 'country_name': 'South Africa', 'country_code': 'ZAF', 'timezone': 'Africa/Johannesburg'}]"
sr:complex:57154,Circolo Tennis I Faggi,"[{'id': 'sr:venue:57156', 'name': 'Palapajetta Court', 'city_name': 'Biella', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}, {'id': 'sr:venue:57158', 'name': 'Jocker Court', 'city_name': 'Biella', 'country_name': 'Italy', 'country_code': 'ITA', 'timezone': 'Europe/Rome'}]"
sr:complex:57188,Club De Campo Bellavista,"[{'id': 'sr:venue:57190', 'name': 'Cancha Central', 'city_name': 'Concepcion', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}, {'id': 'sr:venue:57192', 'name': 'Cancha 1', 'city_name': 'Concepcion', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}, {'id': 'sr:venue:57194', 'name': 'Cancha 2', 'city_name': 'Concepcion', 'country_name': 'Chile', 'country_code': 'CHL', 'timezone': 'America/Santiago'}]"
sr:complex:57248,OCBC Arena,"[{'id': 'sr:venue:57250', 'name': 'Center Court', 'city_name': 'Kallang', 'country_name': 'Singapore', 'country_code': 'SGP', 'timezone': 'Asia/Singapore'}]"
sr:complex:57286,Halle Tony Garnier,"[{'id': 'sr:venue:39775', 'name': 'Court 12', 'capacity': 1, 'city_name': 'Lyon', 'country_name': 'France', 'country_code': 'FRA', 'timezone': 'Europe/Paris'}]"
sr:complex:57308,Formula Tennisa Lakhta,"[{'id': 'sr:venue:57326', 'name': 'Court 2', 'city_name': 'Saint Petersburg', 'country_name': 'Russia', 'country_code': 'RUS', 'timezone': 'Europe/Moscow'}]"
